recordType,id,ox,oy,dx,dy,origin,destination,departure_time,tripDate,destCity
TAZ,173,45.13009804850,-93.17276647980,44.974573,-93.27035,"45.1300980485, -93.1727664798","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,174,45.13681271780,-93.17950391480,44.974573,-93.27035,"45.1368127178, -93.1795039148","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,175,45.14812523370,-93.17106086070,44.974573,-93.27035,"45.1481252337, -93.1710608607","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,176,45.14922630840,-93.15459849780,44.974573,-93.27035,"45.1492263084, -93.1545984978","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,177,45.15920481680,-93.15188217850,44.974573,-93.27035,"45.1592048168, -93.1518821785","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,178,45.16452112470,-93.13140319030,44.974573,-93.27035,"45.1645211247, -93.1314031903","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,179,45.17690723230,-93.13069849190,44.974573,-93.27035,"45.1769072323, -93.1306984919","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,180,45.19063602430,-93.09398922300,44.974573,-93.27035,"45.1906360243, -93.093989223","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,181,45.19042508020,-93.11395655460,44.974573,-93.27035,"45.1904250802, -93.1139565546","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,182,45.18932665680,-93.13251749630,44.974573,-93.27035,"45.1893266568, -93.1325174963","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,183,45.20398663200,-93.11951991110,44.974573,-93.27035,"45.203986632, -93.1195199111","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,184,45.18794731160,-93.15304091620,44.974573,-93.27035,"45.1879473116, -93.1530409162","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,185,45.20410906420,-93.19060061010,44.974573,-93.27035,"45.2041090642, -93.1906006101","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,186,45.20460012170,-93.22648437600,44.974573,-93.27035,"45.2046001217, -93.226484376","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,187,45.20434701700,-93.25023916560,44.974573,-93.27035,"45.204347017, -93.2502391656","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,188,45.19080768330,-93.25700281240,44.974573,-93.27035,"45.1908076833, -93.2570028124","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,189,45.18887140880,-93.24264670270,44.974573,-93.27035,"45.1888714088, -93.2426467027","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,190,45.19066916280,-93.22453552660,44.974573,-93.27035,"45.1906691628, -93.2245355266","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,191,45.19297766750,-93.20240970340,44.974573,-93.27035,"45.1929776675, -93.2024097034","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,192,45.18577827480,-93.19523168020,44.974573,-93.27035,"45.1857782748, -93.1952316802","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,193,45.18882319410,-93.17455688790,44.974573,-93.27035,"45.1888231941, -93.1745568879","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,194,45.17438201090,-93.18383297720,44.974573,-93.27035,"45.1743820109, -93.1838329772","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,195,45.17708298600,-93.21383739370,44.974573,-93.27035,"45.177082986, -93.2138373937","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,196,45.17678820180,-93.22783819610,44.974573,-93.27035,"45.1767882018, -93.2278381961","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,197,45.15874848720,-93.18855422660,44.974573,-93.27035,"45.1587484872, -93.1885542266","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,198,45.13165356420,-93.19455811700,44.974573,-93.27035,"45.1316535642, -93.194558117","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,199,45.13737615450,-93.19979510090,44.974573,-93.27035,"45.1373761545, -93.1997951009","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,200,45.14629265880,-93.21397217710,44.974573,-93.27035,"45.1462926588, -93.2139721771","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,201,45.13266068100,-93.22528138780,44.974573,-93.27035,"45.132660681, -93.2252813878","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,202,45.16092002100,-93.22687480090,44.974573,-93.27035,"45.160920021, -93.2268748009","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,203,45.14279325930,-93.24028903510,44.974573,-93.27035,"45.1427932593, -93.2402890351","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,204,45.14569690380,-93.25588231850,44.974573,-93.27035,"45.1456969038, -93.2558823185","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,205,45.15802060760,-93.25727654790,44.974573,-93.27035,"45.1580206076, -93.2572765479","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,206,45.16056652540,-93.24334250260,44.974573,-93.27035,"45.1605665254, -93.2433425026","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,207,45.17554802050,-93.24521930350,44.974573,-93.27035,"45.1755480205, -93.2452193035","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,208,45.17519965510,-93.26092110080,44.974573,-93.27035,"45.1751996551, -93.2609211008","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,209,45.19403164360,-93.27414897860,44.974573,-93.27035,"45.1940316436, -93.2741489786","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,210,45.18211483180,-93.27127713110,44.974573,-93.27035,"45.1821148318, -93.2712771311","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,211,45.16024425990,-93.27093116830,44.974573,-93.27035,"45.1602442599, -93.2709311683","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,212,45.14605845090,-93.27481069660,44.974573,-93.27035,"45.1460584509, -93.2748106966","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,213,45.15349718880,-93.28825854230,44.974573,-93.27035,"45.1534971888, -93.2882585423","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,214,45.15624540720,-93.28075727600,44.974573,-93.27035,"45.1562454072, -93.280757276","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,215,45.16939064950,-93.28375365050,44.974573,-93.27035,"45.1693906495, -93.2837536505","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,216,45.18408994880,-93.28464064130,44.974573,-93.27035,"45.1840899488, -93.2846406413","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,217,45.19333295440,-93.28838654890,44.974573,-93.27035,"45.1933329544, -93.2883865489","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,218,45.19344273750,-93.30095058200,44.974573,-93.27035,"45.1934427375, -93.300950582","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,219,45.18589618230,-93.30267377650,44.974573,-93.27035,"45.1858961823, -93.3026737765","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,220,45.17838427540,-93.30179206590,44.974573,-93.27035,"45.1783842754, -93.3017920659","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,221,45.16591258270,-93.30323346260,44.974573,-93.27035,"45.1659125827, -93.3032334626","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,222,45.17616964140,-93.31186565080,44.974573,-93.27035,"45.1761696414, -93.3118656508","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,223,45.19191425390,-93.32106006700,44.974573,-93.27035,"45.1919142539, -93.321060067","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,224,45.18630628620,-93.33058180290,44.974573,-93.27035,"45.1863062862, -93.3305818029","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,225,45.19209040140,-93.34579470710,44.974573,-93.27035,"45.1920904014, -93.3457947071","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,226,45.20037883300,-93.35106727920,44.974573,-93.27035,"45.200378833, -93.3510672792","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,227,45.20100305890,-93.36814330150,44.974573,-93.27035,"45.2010030589, -93.3681433015","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,228,45.20111325200,-93.38403138170,44.974573,-93.27035,"45.201113252, -93.3840313817","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,229,45.19423585540,-93.38471927530,44.974573,-93.27035,"45.1942358554, -93.3847192753","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,230,45.18576079940,-93.38130520620,44.974573,-93.27035,"45.1857607994, -93.3813052062","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,231,45.19140915820,-93.36970207040,44.974573,-93.27035,"45.1914091582, -93.3697020704","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,232,45.17935749940,-93.36473843700,44.974573,-93.27035,"45.1793574994, -93.364738437","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,233,45.18338263900,-93.35764602530,44.974573,-93.27035,"45.183382639, -93.3576460253","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,234,45.18973382300,-93.35631146010,44.974573,-93.27035,"45.189733823, -93.3563114601","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,235,45.17988615270,-93.34541065870,44.974573,-93.27035,"45.1798861527, -93.3454106587","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,236,45.17698500630,-93.32523642410,44.974573,-93.27035,"45.1769850063, -93.3252364241","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,237,45.17045340300,-93.32928936340,44.974573,-93.27035,"45.170453403, -93.3292893634","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,238,45.16223370990,-93.33511944130,44.974573,-93.27035,"45.1622337099, -93.3351194413","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,239,45.15778925140,-93.30781262460,44.974573,-93.27035,"45.1577892514, -93.3078126246","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,240,45.14544924890,-93.30496951040,44.974573,-93.27035,"45.1454492489, -93.3049695104","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,241,45.14331279290,-93.28780175120,44.974573,-93.27035,"45.1433127929, -93.2878017512","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,242,45.12771552420,-93.29169454900,44.974573,-93.27035,"45.1277155242, -93.291694549","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,243,45.13280077770,-93.28174754010,44.974573,-93.27035,"45.1328007777, -93.2817475401","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,244,45.13348806850,-93.27269127770,44.974573,-93.27035,"45.1334880685, -93.2726912777","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,245,45.13671292090,-93.25865877750,44.974573,-93.27035,"45.1367129209, -93.2586587775","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,246,45.12838421050,-93.26223198690,44.974573,-93.27035,"45.1283842105, -93.2622319869","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,247,45.12925555440,-93.25377089160,44.974573,-93.27035,"45.1292555544, -93.2537708916","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,248,45.12858451760,-93.24149621810,44.974573,-93.27035,"45.1285845176, -93.2414962181","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,249,45.12612259970,-93.22824679130,44.974573,-93.27035,"45.1261225997, -93.2282467913","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,250,45.11306527930,-93.23522189280,44.974573,-93.27035,"45.1130652793, -93.2352218928","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,251,45.11896840560,-93.24429975840,44.974573,-93.27035,"45.1189684056, -93.2442997584","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,252,45.11992165130,-93.25610090100,44.974573,-93.27035,"45.1199216513, -93.256100901","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,253,45.11151606480,-93.25347536370,44.974573,-93.27035,"45.1115160648, -93.2534753637","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,254,45.11632761710,-93.27025723820,44.974573,-93.27035,"45.1163276171, -93.2702572382","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,255,45.10825242900,-93.28011313480,44.974573,-93.27035,"45.108252429, -93.2801131348","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,256,45.09863506740,-93.26675356970,44.974573,-93.27035,"45.0986350674, -93.2667535697","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,257,45.10418918300,-93.25358905750,44.974573,-93.27035,"45.104189183, -93.2535890575","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,258,45.10405906910,-93.23583511500,44.974573,-93.27035,"45.1040590691, -93.235835115","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,259,45.09569767830,-93.23507192070,44.974573,-93.27035,"45.0956976783, -93.2350719207","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,260,45.09674030660,-93.25446165450,44.974573,-93.27035,"45.0967403066, -93.2544616545","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,261,45.08990111770,-93.25262950920,44.974573,-93.27035,"45.0899011177, -93.2526295092","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,262,45.08884833030,-93.23665908110,44.974573,-93.27035,"45.0888483303, -93.2366590811","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,263,45.08393141210,-93.23608516590,44.974573,-93.27035,"45.0839314121, -93.2360851659","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,264,45.08275665860,-93.25400734510,44.974573,-93.27035,"45.0827566586, -93.2540073451","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,265,45.07813033750,-93.23619522400,44.974573,-93.27035,"45.0781303375, -93.236195224","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,266,45.07037597980,-93.23635375070,44.974573,-93.27035,"45.0703759798, -93.2363537507","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,267,45.07415768630,-93.25421778550,44.974573,-93.27035,"45.0741576863, -93.2542177855","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,268,45.07927119800,-93.26710555140,44.974573,-93.27035,"45.079271198, -93.2671055514","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,269,45.07982512980,-93.27531658650,44.974573,-93.27035,"45.0798251298, -93.2753165865","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,270,45.06061408740,-93.27800757150,44.974573,-93.27035,"45.0606140874, -93.2780075715","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,271,45.05986393070,-93.27019843690,44.974573,-93.27035,"45.0598639307, -93.2701984369","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,272,45.06028766940,-93.26559801430,44.974573,-93.27035,"45.0602876694, -93.2655980143","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,273,45.06276608690,-93.25553029440,44.974573,-93.27035,"45.0627660869, -93.2555302944","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,274,45.06140872540,-93.23758099750,44.974573,-93.27035,"45.0614087254, -93.2375809975","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,275,45.05252890810,-93.23793464850,44.974573,-93.27035,"45.0525289081, -93.2379346485","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,276,45.05271073310,-93.25533571520,44.974573,-93.27035,"45.0527107331, -93.2553357152","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,277,45.04481833980,-93.23675776070,44.974573,-93.27035,"45.0448183398, -93.2367577607","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,278,45.04459125680,-93.25525168160,44.974573,-93.27035,"45.0445912568, -93.2552516816","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,279,45.04643239700,-93.26552812390,44.974573,-93.27035,"45.046432397, -93.2655281239","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,280,45.04622515900,-93.27070725470,44.974573,-93.27035,"45.046225159, -93.2707072547","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,281,45.04278263210,-93.27782576440,44.974573,-93.27035,"45.0427826321, -93.2778257644","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,282,45.03827806040,-93.26828704410,44.974573,-93.27035,"45.0382780604, -93.2682870441","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,283,45.03826737310,-93.25507612950,44.974573,-93.27035,"45.0382673731, -93.2550761295","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,284,45.03830307100,-93.23719974030,44.974573,-93.27035,"45.038303071, -93.2371997403","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,285,44.96409604400,-93.99199512330,44.974573,-93.27035,"44.964096044, -93.9919951233","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,286,44.92787742560,-93.99179476980,44.974573,-93.27035,"44.9278774256, -93.9917947698","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,287,44.93488044270,-93.95101875070,44.974573,-93.27035,"44.9348804427, -93.9510187507","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,288,44.97132642940,-93.93309039500,44.974573,-93.27035,"44.9713264294, -93.933090395","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,289,44.93579840180,-93.90975325940,44.974573,-93.27035,"44.9357984018, -93.9097532594","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,290,44.92948077750,-93.87698149560,44.974573,-93.27035,"44.9294807775, -93.8769814956","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,291,44.92713766450,-93.84669444050,44.974573,-93.27035,"44.9271376645, -93.8466944405","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,292,44.95965380040,-93.87025302510,44.974573,-93.27035,"44.9596538004, -93.8702530251","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,293,44.97359666560,-93.85829618400,44.974573,-93.27035,"44.9735966656, -93.858296184","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,294,44.97063176130,-93.80884714810,44.974573,-93.27035,"44.9706317613, -93.8088471481","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,295,44.95845006820,-93.79415826460,44.974573,-93.27035,"44.9584500682, -93.7941582646","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,296,44.92922135030,-93.80041976200,44.974573,-93.27035,"44.9292213503, -93.800419762","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,297,44.89815688280,-93.79325102600,44.974573,-93.27035,"44.8981568828, -93.793251026","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,298,44.89835726050,-93.85419709990,44.974573,-93.27035,"44.8983572605, -93.8541970999","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,299,44.88854735600,-93.90086532560,44.974573,-93.27035,"44.888547356, -93.9008653256","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,300,44.89607152140,-93.93417188390,44.974573,-93.27035,"44.8960715214, -93.9341718839","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,301,44.89153290550,-93.99097303850,44.974573,-93.27035,"44.8915329055, -93.9909730385","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,302,44.86458493610,-93.98800632550,44.974573,-93.27035,"44.8645849361, -93.9880063255","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,303,44.86767565190,-93.94965462900,44.974573,-93.27035,"44.8676756519, -93.949654629","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,304,44.86423183840,-93.91020673290,44.974573,-93.27035,"44.8642318384, -93.9102067329","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,305,44.82639742490,-93.90867000690,44.974573,-93.27035,"44.8263974249, -93.9086700069","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,306,44.82892280540,-93.94680437980,44.974573,-93.27035,"44.8289228054, -93.9468043798","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,307,44.82639274500,-93.98646189450,44.974573,-93.27035,"44.826392745, -93.9864618945","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,308,44.79719334390,-93.96276199230,44.974573,-93.27035,"44.7971933439, -93.9627619923","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,309,44.78144764330,-93.97442223700,44.974573,-93.27035,"44.7814476433, -93.974422237","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,310,44.74281089400,-93.99526667190,44.974573,-93.27035,"44.742810894, -93.9952666719","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,311,44.75009816300,-93.96498700580,44.974573,-93.27035,"44.750098163, -93.9649870058","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,312,44.72452239820,-93.93459609340,44.974573,-93.27035,"44.7245223982, -93.9345960934","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,313,44.74960990990,-93.93411693650,44.974573,-93.27035,"44.7496099099, -93.9341169365","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
TAZ,314,44.75294112880,-93.90512555040,44.974573,-93.27035,"44.7529411288, -93.9051255504","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis
